minutes elapsed,shuttle_x,shuttle_y,shuttle_z,available antennas,best antenna,link budget
3879.650291,-263386.7784,-74643.61736,-25140.14744,2.0,DS24,154.54309283537475
3880.650291,-263443.0092,-74671.76882,-25155.85213,2.0,DS24,154.54309283537475
3881.650291,-263499.2221,-74699.91486,-25171.55495,2.0,DS24,154.54309283537475
3882.650291,-263555.4171,-74728.05547,-25187.25591,2.0,DS24,154.54309283537475
3883.650291,-263611.5941,-74756.19066,-25202.95501,2.0,DS24,154.54309283537475
3884.650291,-263667.7534,-74784.32042,-25218.65224,2.0,DS24,154.54309283537475
3885.650291,-263723.8947,-74812.44476,-25234.3476,2.0,DS24,154.54309283537475
3886.650291,-263780.0182,-74840.56368,-25250.0411,2.0,DS24,154.54309283537475
3887.650291,-263836.1238,-74868.67718,-25265.73274,2.0,DS24,154.54309283537475
3888.650291,-263892.2115,-74896.78526,-25281.42251,2.0,DS24,154.54309283537475
3889.650291,-263948.2815,-74924.88793,-25297.11041,2.0,DS24,154.54309283537475
3890.650291,-264004.3336,-74952.98518,-25312.79645,2.0,DS24,154.54309283537475
3891.650291,-264060.3679,-74981.07701,-25328.48063,2.0,DS24,154.54309283537475
3892.650291,-264116.3843,-75009.16344,-25344.16294,2.0,DS24,154.54309283537475
3893.650291,-264172.383,-75037.24445,-25359.84338,2.0,DS24,154.54309283537475
3894.650291,-264228.3639,-75065.32005,-25375.52196,2.0,DS24,154.54309283537475
3895.650291,-264284.327,-75093.39025,-25391.19868,2.0,DS24,154.54309283537475
3896.650291,-264340.2723,-75121.45504,-25406.87353,2.0,DS24,154.54309283537475
3897.650291,-264396.1998,-75149.51442,-25422.54651,2.0,DS24,154.54309283537475
3898.650291,-264452.1096,-75177.56839,-25438.21763,2.0,DS24,154.54309283537475
3899.650291,-264508.0016,-75205.61697,-25453.88689,2.0,DS24,154.54309283537475
3900.650291,-264563.8759,-75233.66014,-25469.55428,1.0,DS34,130.42214764584745
3901.650291,-264619.7325,-75261.69791,-25485.2198,1.0,DS34,130.42214764584745
3902.650291,-264675.5713,-75289.73028,-25500.88346,1.0,DS34,130.42214764584745
3903.650291,-264731.3924,-75317.75726,-25516.54526,1.0,DS34,130.42214764584745
3904.650291,-264787.1958,-75345.77884,-25532.20519,1.0,DS34,130.42214764584745
3905.650291,-264842.9815,-75373.79502,-25547.86326,1.0,DS34,130.42214764584745
3906.650291,-264898.7495,-75401.80581,-25563.51946,1.0,DS34,130.42214764584745
3907.650291,-264954.4999,-75429.81121,-25579.17379,1.0,DS34,130.42214764584745
3908.650291,-265010.2325,-75457.81122,-25594.82626,1.0,DS34,130.42214764584745
3909.650291,-265065.9475,-75485.80583,-25610.47687,1.0,DS34,130.42214764584745
3910.650291,-265121.6449,-75513.79506,-25626.12561,1.0,DS34,130.42214764584745
3911.650291,-265177.3245,-75541.7789,-25641.77248,1.0,DS34,130.42214764584745
3912.650291,-265232.9866,-75569.75736,-25657.4175,1.0,DS34,130.42214764584745
3913.650291,-265288.631,-75597.73043,-25673.06064,1.0,DS34,130.42214764584745
3914.650291,-265344.2578,-75625.69812,-25688.70192,1.0,DS34,130.42214764584745
3915.650291,-265399.867,-75653.66043,-25704.34134,1.0,DS34,130.42214764584745
3916.650291,-265455.4586,-75681.61735,-25719.97889,1.0,DS34,130.42214764584745
3917.650291,-265511.0326,-75709.5689,-25735.61458,1.0,DS34,130.42214764584745
3918.650291,-265566.589,-75737.51507,-25751.2484,1.0,DS34,130.42214764584745
3919.650291,-265622.1278,-75765.45587,-25766.88036,1.0,DS34,130.42214764584745
3920.650291,-265677.6491,-75793.39128,-25782.51045,1.0,DS34,130.42214764584745
3921.650291,-265733.1528,-75821.32133,-25798.13868,1.0,DS34,130.42214764584745
3922.650291,-265788.6389,-75849.246,-25813.76504,1.0,DS34,130.42214764584745
3923.650291,-265844.1075,-75877.1653,-25829.38954,1.0,DS34,130.42214764584745
3924.650291,-265899.5585,-75905.07923,-25845.01217,1.0,DS34,130.42214764584745
3925.650291,-265954.9921,-75932.9878,-25860.63294,1.0,DS34,130.42214764584745
3926.650291,-266010.4081,-75960.89099,-25876.25184,1.0,DS34,130.42214764584745
3927.650291,-266065.8066,-75988.78882,-25891.86888,1.0,DS34,130.42214764584745
3928.650291,-266121.1876,-76016.68129,-25907.48405,1.0,DS34,130.42214764584745
3929.650291,-266176.5511,-76044.56839,-25923.09736,1.0,DS34,130.42214764584745
3930.650291,-266231.8971,-76072.45013,-25938.7088,1.0,DS34,130.42214764584745
3931.650291,-266287.2256,-76100.32651,-25954.31838,1.0,DS34,130.42214764584745
3932.650291,-266342.5367,-76128.19754,-25969.9261,1.0,DS34,130.42214764584745
3933.650291,-266397.8303,-76156.0632,-25985.53195,1.0,DS34,130.42214764584745
3934.650291,-266453.1064,-76183.9235,-26001.13593,1.0,DS34,130.42214764584745
3935.650291,-266508.3651,-76211.77846,-26016.73805,1.0,DS34,130.42214764584745
3936.650291,-266563.6064,-76239.62805,-26032.33831,1.0,DS34,130.42214764584745
3937.650291,-266618.8303,-76267.4723,-26047.9367,1.0,DS34,130.42214764584745
3938.650291,-266674.0367,-76295.31119,-26063.53322,1.0,DS34,130.42214764584745
3939.650291,-266729.2257,-76323.14473,-26079.12788,1.0,DS34,130.42214764584745
3940.650291,-266784.3973,-76350.97292,-26094.72068,1.0,DS34,130.42214764584745
3941.650291,-266839.5516,-76378.79577,-26110.31161,1.0,DS34,130.42214764584745
3942.650291,-266894.6884,-76406.61327,-26125.90068,1.0,DS34,130.42214764584745
3943.650291,-266949.8079,-76434.42543,-26141.48788,1.0,DS34,130.42214764584745
3944.650291,-267004.91,-76462.23224,-26157.07322,1.0,DS34,130.42214764584745
3945.650291,-267059.9947,-76490.0337,-26172.65669,1.0,DS34,130.42214764584745
3946.650291,-267115.0621,-76517.82983,-26188.2383,1.0,DS34,130.42214764584745
3947.650291,-267170.1121,-76545.62062,-26203.81805,1.0,DS34,130.42214764584745
3948.650291,-267225.1448,-76573.40607,-26219.39592,1.0,DS34,130.42214764584745
3949.650291,-267280.1602,-76601.18618,-26234.97194,1.0,DS34,130.42214764584745
3950.650291,-267335.1583,-76628.96096,-26250.54609,1.0,DS34,130.42214764584745
3951.650291,-267390.139,-76656.7304,-26266.11837,1.0,DS34,130.42214764584745
3952.650291,-267445.1025,-76684.4945,-26281.68879,1.0,DS34,130.42214764584745
3953.650291,-267500.0486,-76712.25328,-26297.25735,1.0,DS34,130.42214764584745
3954.650291,-267554.9775,-76740.00672,-26312.82404,1.0,DS34,130.42214764584745
3955.650291,-267609.8891,-76767.75484,-26328.38887,1.0,DS34,130.42214764584745
3956.650291,-267664.7834,-76795.49763,-26343.95183,1.0,DS34,130.42214764584745
3957.650291,-267719.6605,-76823.23509,-26359.51293,1.0,DS34,130.42214764584745
3958.650291,-267774.5203,-76850.96722,-26375.07216,1.0,DS34,130.42214764584745
3959.650291,-267829.3628,-76878.69403,-26390.62953,1.0,DS34,130.42214764584745
3960.650291,-267884.1882,-76906.41551,-26406.18503,1.0,DS34,130.42214764584745
3961.650291,-267938.9963,-76934.13168,-26421.73867,1.0,DS34,130.42214764584745
3962.650291,-267993.7871,-76961.84252,-26437.29045,1.0,DS34,130.42214764584745
3963.650291,-268048.5608,-76989.54805,-26452.84036,1.0,DS34,130.42214764584745
3964.650291,-268103.3173,-77017.24825,-26468.3884,1.0,DS34,130.42214764584745
3965.650291,-268158.0565,-77044.94314,-26483.93458,1.0,DS34,130.42214764584745
3966.650291,-268212.7786,-77072.63271,-26499.4789,1.0,DS34,130.42214764584745
3967.650291,-268267.4835,-77100.31697,-26515.02135,1.0,DS34,130.42214764584745
3968.650291,-268322.1713,-77127.99592,-26530.56194,1.0,DS34,130.42214764584745
3969.650291,-268376.8418,-77155.66955,-26546.10067,1.0,DS34,130.42214764584745
3970.650291,-268431.4953,-77183.33787,-26561.63752,1.0,DS34,130.42214764584745
3971.650291,-268486.1315,-77211.00089,-26577.17252,1.0,DS34,130.42214764584745
3972.650291,-268540.7507,-77238.65859,-26592.70565,1.0,DS34,130.42214764584745
3973.650291,-268595.3527,-77266.31099,-26608.23691,1.0,DS34,130.42214764584745
3974.650291,-268649.9375,-77293.95808,-26623.76632,1.0,DS34,130.42214764584745
3975.650291,-268704.5053,-77321.59987,-26639.29385,1.0,DS34,130.42214764584745
3976.650291,-268759.056,-77349.23636,-26654.81952,1.0,DS34,130.42214764584745
3977.650291,-268813.5895,-77376.86754,-26670.34333,1.0,DS34,130.42214764584745
3978.650291,-268868.106,-77404.49342,-26685.86528,1.0,DS34,130.42214764584745
3979.650291,-268922.6054,-77432.11401,-26701.38535,1.0,DS34,130.42214764584745
3980.650291,-268977.0877,-77459.72929,-26716.90357,1.0,DS34,130.42214764584745
3981.650291,-269031.553,-77487.33928,-26732.41992,1.0,DS34,130.42214764584745
3982.650291,-269086.0012,-77514.94397,-26747.93441,1.0,DS34,130.42214764584745
3983.650291,-269140.4323,-77542.54337,-26763.44703,1.0,DS34,130.42214764584745
3984.650291,-269194.8464,-77570.13748,-26778.95778,1.0,DS34,130.42214764584745
3985.650291,-269249.2435,-77597.72629,-26794.46668,1.0,DS34,130.42214764584745
3986.650291,-269303.6236,-77625.30981,-26809.97371,1.0,DS34,130.42214764584745
3987.650291,-269357.9866,-77652.88805,-26825.47887,1.0,DS34,130.42214764584745
3988.650291,-269412.3326,-77680.46099,-26840.98217,1.0,DS34,130.42214764584745
3989.650291,-269466.6616,-77708.02865,-26856.48361,1.0,DS34,130.42214764584745
3990.650291,-269520.9737,-77735.59102,-26871.98318,1.0,DS34,130.42214764584745
3991.650291,-269575.2687,-77763.14811,-26887.48089,1.0,DS34,130.42214764584745
3992.650291,-269629.5468,-77790.69991,-26902.97673,1.0,DS34,130.42214764584745
3993.650291,-269683.8079,-77818.24643,-26918.47071,1.0,DS34,130.42214764584745
3994.650291,-269738.052,-77845.78767,-26933.96282,1.0,DS34,130.42214764584745
3995.650291,-269792.2792,-77873.32363,-26949.45307,1.0,DS34,130.42214764584745
3996.650291,-269846.4894,-77900.85432,-26964.94146,1.0,DS34,130.42214764584745
3997.650291,-269900.6827,-77928.37972,-26980.42798,1.0,DS34,130.42214764584745
3998.650291,-269954.8591,-77955.89985,-26995.91264,1.0,DS34,130.42214764584745
3999.650291,-270009.0185,-77983.4147,-27011.39543,1.0,DS34,130.42214764584745
4000.650291,-270063.1611,-78010.92429,-27026.87636,1.0,DS34,130.42214764584745
4001.650291,-270117.2867,-78038.42859,-27042.35543,1.0,DS34,130.42214764584745
4002.650291,-270171.3954,-78065.92763,-27057.83263,1.0,DS34,130.42214764584745
4003.650291,-270225.4873,-78093.4214,-27073.30796,1.0,DS34,130.42214764584745
4004.650291,-270279.5622,-78120.9099,-27088.78144,1.0,DS34,130.42214764584745
4005.650291,-270333.6203,-78148.39313,-27104.25305,1.0,DS34,130.42214764584745
4006.650291,-270387.6615,-78175.87109,-27119.72279,1.0,DS34,130.42214764584745
4007.650291,-270441.6859,-78203.34379,-27135.19067,1.0,DS34,130.42214764584745
4008.650291,-270495.6934,-78230.81123,-27150.65669,1.0,DS34,130.42214764584745
4009.650291,-270549.6841,-78258.2734,-27166.12084,1.0,DS34,130.42214764584745
4010.650291,-270603.6579,-78285.73031,-27181.58313,1.0,DS34,130.42214764584745
4011.650291,-270657.6149,-78313.18197,-27197.04355,1.0,DS34,130.42214764584745
4012.650291,-270711.5551,-78340.62836,-27212.50211,1.0,DS34,130.42214764584745
4013.650291,-270765.4785,-78368.06949,-27227.95881,1.0,DS34,130.42214764584745
4014.650291,-270819.3851,-78395.50537,-27243.41364,1.0,DS34,130.42214764584745
4015.650291,-270873.2749,-78422.93599,-27258.86661,1.0,DS34,130.42214764584745
4016.650291,-270927.1478,-78450.36136,-27274.31771,1.0,DS34,130.42214764584745
4017.650291,-270981.0041,-78477.78147,-27289.76695,1.0,DS34,130.42214764584745
4018.650291,-271034.8435,-78505.19634,-27305.21433,1.0,DS34,130.42214764584745
4019.650291,-271088.6662,-78532.60595,-27320.65984,1.0,DS34,130.42214764584745
4020.650291,-271142.4721,-78560.01031,-27336.10349,1.0,DS34,130.42214764584745
4021.650291,-271196.2613,-78587.40943,-27351.54527,1.0,DS34,130.42214764584745
4022.650291,-271250.0337,-78614.80329,-27366.98519,1.0,DS34,130.42214764584745
4023.650291,-271303.7894,-78642.19191,-27382.42325,1.0,DS34,130.42214764584745
4024.650291,-271357.5284,-78669.57529,-27397.85944,1.0,DS34,130.42214764584745
4025.650291,-271411.2506,-78696.95342,-27413.29377,1.0,DS34,130.42214764584745
4026.650291,-271464.9562,-78724.32631,-27428.72623,1.0,DS34,130.42214764584745
4027.650291,-271518.645,-78751.69396,-27444.15683,1.0,DS34,130.42214764584745
4028.650291,-271572.3171,-78779.05637,-27459.58557,1.0,DS34,130.42214764584745
4029.650291,-271625.9726,-78806.41354,-27475.01244,1.0,DS34,130.42214764584745
4030.650291,-271679.6114,-78833.76547,-27490.43745,1.0,DS34,130.42214764584745
4031.650291,-271733.2335,-78861.11217,-27505.86059,1.0,DS34,130.42214764584745
4032.650291,-271786.839,-78888.45363,-27521.28187,1.0,DS34,130.42214764584745
4033.650291,-271840.4277,-78915.78986,-27536.70129,1.0,DS34,130.42214764584745
4034.650291,-271893.9999,-78943.12085,-27552.11884,1.0,DS34,130.42214764584745
4035.650291,-271947.5554,-78970.44661,-27567.53453,1.0,DS34,130.42214764584745
4036.650291,-272001.0943,-78997.76714,-27582.94836,1.0,DS34,130.42214764584745
4037.650291,-272054.6165,-79025.08245,-27598.36032,1.0,DS34,130.42214764584745
4038.650291,-272108.1221,-79052.39252,-27613.77042,1.0,DS34,130.42214764584745
4039.650291,-272161.6112,-79079.69736,-27629.17865,1.0,DS34,130.42214764584745
4040.650291,-272215.0836,-79106.99698,-27644.58502,1.0,DS34,130.42214764584745
4041.650291,-272268.5394,-79134.29138,-27659.98953,1.0,DS34,130.42214764584745
4042.650291,-272321.9786,-79161.58055,-27675.39217,1.0,DS34,130.42214764584745
4043.650291,-272375.4013,-79188.8645,-27690.79295,1.0,DS34,130.42214764584745
4044.650291,-272428.8074,-79216.14323,-27706.19187,1.0,DS34,130.42214764584745
4045.650291,-272482.1969,-79243.41674,-27721.58892,1.0,DS34,130.42214764584745
4046.650291,-272535.5699,-79270.68502,-27736.98411,1.0,DS34,130.42214764584745
4047.650291,-272588.9263,-79297.9481,-27752.37743,1.0,DS34,130.42214764584745
4048.650291,-272642.2662,-79325.20595,-27767.76889,1.0,DS34,130.42214764584745
4049.650291,-272695.5895,-79352.45859,-27783.15849,1.0,DS34,130.42214764584745
4050.650291,-272748.8963,-79379.70601,-27798.54622,1.0,DS34,130.42214764584745
4051.650291,-272802.1866,-79406.94822,-27813.93209,1.0,DS34,130.42214764584745
4052.650291,-272855.4604,-79434.18522,-27829.3161,1.0,DS34,130.42214764584745
4053.650291,-272908.7177,-79461.41701,-27844.69824,1.0,DS34,130.42214764584745
4054.650291,-272961.9585,-79488.64359,-27860.07852,1.0,DS34,130.42214764584745
4055.650291,-273015.1828,-79515.86496,-27875.45694,1.0,DS34,130.42214764584745
4056.650291,-273068.3906,-79543.08112,-27890.83349,1.0,DS34,130.42214764584745
4057.650291,-273121.5819,-79570.29207,-27906.20818,1.0,DS34,130.42214764584745
4058.650291,-273174.7568,-79597.49782,-27921.581,1.0,DS34,130.42214764584745
4059.650291,-273227.9152,-79624.69837,-27936.95196,1.0,DS34,130.42214764584745
4060.650291,-273281.0572,-79651.89371,-27952.32106,1.0,DS34,130.42214764584745
4061.650291,-273334.1827,-79679.08386,-27967.68829,1.0,DS34,130.42214764584745
4062.650291,-273387.2918,-79706.2688,-27983.05366,1.0,DS34,130.42214764584745
4063.650291,-273440.3845,-79733.44854,-27998.41717,1.0,DS34,130.42214764584745
4064.650291,-273493.4608,-79760.62308,-28013.77881,1.0,DS34,130.42214764584745
4065.650291,-273546.5206,-79787.79243,-28029.13859,1.0,DS34,130.42214764584745
4066.650291,-273599.564,-79814.95658,-28044.49651,1.0,DS34,130.42214764584745
4067.650291,-273652.5911,-79842.11553,-28059.85256,1.0,DS34,130.42214764584745
4068.650291,-273705.6017,-79869.26929,-28075.20675,1.0,DS34,130.42214764584745
4069.650291,-273758.596,-79896.41786,-28090.55908,1.0,DS34,130.42214764584745
4070.650291,-273811.5738,-79923.56124,-28105.90954,1.0,DS34,130.42214764584745
4071.650291,-273864.5354,-79950.69942,-28121.25814,1.0,DS34,130.42214764584745
4072.650291,-273917.4805,-79977.83242,-28136.60487,1.0,DS34,130.42214764584745
4073.650291,-273970.4093,-80004.96023,-28151.94974,1.0,DS34,130.42214764584745
4074.650291,-274023.3218,-80032.08285,-28167.29275,1.0,DS34,130.42214764584745
4075.650291,-274076.2179,-80059.20028,-28182.6339,1.0,DS34,130.42214764584745
4076.650291,-274129.0977,-80086.31253,-28197.97318,1.0,DS34,130.42214764584745
4077.650291,-274181.9611,-80113.4196,-28213.3106,1.0,DS34,130.42214764584745
4078.650291,-274234.8083,-80140.52148,-28228.64615,1.0,DS34,130.42214764584745
4079.650291,-274287.6391,-80167.61819,-28243.97984,1.0,DS34,130.42214764584745
4080.650291,-274340.4537,-80194.70971,-28259.31167,1.0,DS34,130.42214764584745
4081.650291,-274393.2519,-80221.79605,-28274.64164,1.0,DS34,130.42214764584745
4082.650291,-274446.0339,-80248.87722,-28289.96974,1.0,DS34,130.42214764584745
4083.650291,-274498.7996,-80275.95321,-28305.29598,1.0,DS34,130.42214764584745
4084.650291,-274551.549,-80303.02402,-28320.62035,1.0,DS34,130.42214764584745
4085.650291,-274604.2821,-80330.08965,-28335.94286,1.0,DS34,130.42214764584745
4086.650291,-274656.999,-80357.15012,-28351.26351,1.0,DS34,130.42214764584745
4087.650291,-274709.6996,-80384.20541,-28366.58229,1.0,DS34,130.42214764584745
4088.650291,-274762.384,-80411.25553,-28381.89922,1.0,DS34,130.42214764584745
4089.650291,-274815.0522,-80438.30048,-28397.21427,1.0,DS34,130.42214764584745
4090.650291,-274867.7041,-80465.34026,-28412.52747,1.0,DS34,130.42214764584745
4091.650291,-274920.3398,-80492.37487,-28427.8388,1.0,DS34,130.42214764584745
4092.650291,-274972.9593,-80519.40431,-28443.14827,1.0,DS34,130.42214764584745
4093.650291,-275025.5626,-80546.42859,-28458.45588,1.0,DS34,130.42214764584745
4094.650291,-275078.1497,-80573.4477,-28473.76162,1.0,DS34,130.42214764584745
4095.650291,-275130.7206,-80600.46165,-28489.0655,1.0,DS34,130.42214764584745
4096.650291,-275183.2754,-80627.47044,-28504.36751,1.0,DS34,130.42214764584745
4097.650291,-275235.8139,-80654.47406,-28519.66766,1.0,DS34,130.42214764584745
4098.650291,-275288.3363,-80681.47253,-28534.96595,1.0,DS34,130.42214764584745
4099.650291,-275340.8425,-80708.46583,-28550.26238,1.0,DS34,130.42214764584745
4100.650291,-275393.3326,-80735.45398,-28565.55694,1.0,DS34,130.42214764584745
4101.650291,-275445.8065,-80762.43697,-28580.84964,1.0,DS34,130.42214764584745
4102.650291,-275498.2643,-80789.4148,-28596.14048,1.0,DS34,130.42214764584745
4103.650291,-275550.7059,-80816.38748,-28611.42945,1.0,DS34,130.42214764584745
4104.650291,-275603.1314,-80843.35501,-28626.71656,1.0,DS34,130.42214764584745
4105.650291,-275655.5408,-80870.31738,-28642.00181,1.0,DS34,130.42214764584745
4106.650291,-275707.9341,-80897.2746,-28657.28519,1.0,DS34,130.42214764584745
4107.650291,-275760.3113,-80924.22667,-28672.56671,1.0,DS34,130.42214764584745
4108.650291,-275812.6724,-80951.17359,-28687.84637,1.0,DS34,130.42214764584745
4109.650291,-275865.0174,-80978.11536,-28703.12417,1.0,DS34,130.42214764584745
4110.650291,-275917.3463,-81005.05198,-28718.4001,1.0,DS34,130.42214764584745
4111.650291,-275969.6592,-81031.98346,-28733.67417,1.0,DS34,130.42214764584745
4112.650291,-276021.9559,-81058.90979,-28748.94637,1.0,DS34,130.42214764584745
4113.650291,-276074.2366,-81085.83098,-28764.21672,1.0,DS34,130.42214764584745
4114.650291,-276126.5013,-81112.74702,-28779.48519,1.0,DS34,130.42214764584745
4115.650291,-276178.7499,-81139.65792,-28794.75181,1.0,DS34,130.42214764584745
4116.650291,-276230.9825,-81166.56369,-28810.01656,1.0,DS34,130.42214764584745
4117.650291,-276283.199,-81193.46431,-28825.27945,1.0,DS34,130.42214764584745
4118.650291,-276335.3996,-81220.35979,-28840.54048,1.0,DS34,130.42214764584745
4119.650291,-276387.5841,-81247.25013,-28855.79965,1.0,DS34,130.42214764584745
4120.650291,-276439.7526,-81274.13534,-28871.05695,1.0,DS34,130.42214764584745
4121.650291,-276491.9051,-81301.01541,-28886.31239,1.0,DS34,130.42214764584745
4122.650291,-276544.0415,-81327.89035,-28901.56596,1.0,DS34,130.42214764584745
4123.650291,-276596.1621,-81354.76015,-28916.81767,1.0,DS34,130.42214764584745
4124.650291,-276648.2666,-81381.62483,-28932.06752,1.0,DS34,130.42214764584745
4125.650291,-276700.3551,-81408.48437,-28947.31551,1.0,DS34,130.42214764584745
4126.650291,-276752.4277,-81435.33878,-28962.56163,1.0,DS34,130.42214764584745
4127.650291,-276804.4843,-81462.18806,-28977.80589,1.0,DS34,130.42214764584745
4128.650291,-276856.525,-81489.03221,-28993.04829,1.0,DS34,130.42214764584745
4129.650291,-276908.5497,-81515.87123,-29008.28883,1.0,DS34,130.42214764584745
4130.650291,-276960.5585,-81542.70513,-29023.5275,1.0,DS34,130.42214764584745
4131.650291,-277012.5514,-81569.5339,-29038.76431,1.0,DS34,130.42214764584745
4132.650291,-277064.5283,-81596.35755,-29053.99925,1.0,DS34,130.42214764584745
4133.650291,-277116.4893,-81623.17608,-29069.23234,1.0,DS34,130.42214764584745
4134.650291,-277168.4344,-81649.98949,-29084.46356,1.0,DS34,130.42214764584745
4135.650291,-277220.3636,-81676.79777,-29099.69291,1.0,DS34,130.42214764584745
4136.650291,-277272.2769,-81703.60093,-29114.92041,1.0,DS34,130.42214764584745
4137.650291,-277324.1743,-81730.39898,-29130.14604,1.0,DS34,130.42214764584745
4138.650291,-277376.0559,-81757.19191,-29145.36981,1.0,DS34,130.42214764584745
4139.650291,-277427.9215,-81783.97972,-29160.59172,1.0,DS34,130.42214764584745
4140.650291,-277479.7713,-81810.76241,-29175.81176,1.0,DS34,130.42214764584745
4141.650291,-277531.6052,-81837.53999,-29191.02994,1.0,DS34,130.42214764584745
4142.650291,-277583.4233,-81864.31246,-29206.24626,1.0,DS34,130.42214764584745
4143.650291,-277635.2255,-81891.07981,-29221.46071,1.0,DS34,130.42214764584745
4144.650291,-277687.0119,-81917.84205,-29236.6733,1.0,DS34,130.42214764584745
4145.650291,-277738.7825,-81944.59919,-29251.88403,1.0,DS34,130.42214764584745
4146.650291,-277790.5372,-81971.35121,-29267.0929,1.0,DS34,130.42214764584745
4147.650291,-277842.2761,-81998.09812,-29282.2999,1.0,DS34,130.42214764584745
4148.650291,-277893.9992,-82024.83993,-29297.50505,1.0,DS34,130.42214764584745
4149.650291,-277945.7065,-82051.57663,-29312.70832,1.0,DS34,130.42214764584745
4150.650291,-277997.398,-82078.30823,-29327.90974,1.0,DS34,130.42214764584745
4151.650291,-278049.0737,-82105.03472,-29343.10929,1.0,DS34,130.42214764584745
4152.650291,-278100.7336,-82131.75611,-29358.30698,1.0,DS34,130.42214764584745
4153.650291,-278152.3777,-82158.47239,-29373.50281,1.0,DS34,130.42214764584745
4154.650291,-278204.0061,-82185.18358,-29388.69677,1.0,DS34,130.42214764584745
4155.650291,-278255.6187,-82211.88966,-29403.88887,1.0,DS34,130.42214764584745
4156.650291,-278307.2155,-82238.59065,-29419.07911,1.0,DS34,130.42214764584745
4157.650291,-278358.7967,-82265.28653,-29434.26749,1.0,DS34,130.42214764584745
4158.650291,-278410.362,-82291.97732,-29449.454,1.0,DS34,130.42214764584745
4159.650291,-278461.9116,-82318.66302,-29464.63865,1.0,DS34,130.42214764584745
4160.650291,-278513.4455,-82345.34362,-29479.82144,1.0,DS34,130.42214764584745
4161.650291,-278564.9637,-82372.01912,-29495.00237,1.0,DS34,130.42214764584745
4162.650291,-278616.4662,-82398.68953,-29510.18143,1.0,DS34,130.42214764584745
4163.650291,-278667.9529,-82425.35485,-29525.35863,1.0,DS34,130.42214764584745
4164.650291,-278719.424,-82452.01508,-29540.53397,1.0,DS34,130.42214764584745
4165.650291,-278770.8793,-82478.67022,-29555.70744,1.0,DS34,130.42214764584745
4166.650291,-278822.319,-82505.32027,-29570.87906,1.0,DS34,130.42214764584745
4167.650291,-278873.743,-82531.96523,-29586.04881,1.0,DS34,130.42214764584745
4168.650291,-278925.1513,-82558.60511,-29601.21669,1.0,DS34,130.42214764584745
4169.650291,-278976.5439,-82585.2399,-29616.38272,1.0,DS34,130.42214764584745
4170.650291,-279027.9209,-82611.8696,-29631.54688,1.0,DS34,130.42214764584745
4171.650291,-279079.2823,-82638.49422,-29646.70918,1.0,DS34,130.42214764584745
4172.650291,-279130.6279,-82665.11376,-29661.86962,1.0,DS34,130.42214764584745
4173.650291,-279181.958,-82691.72821,-29677.02819,1.0,DS34,130.42214764584745
4174.650291,-279233.2724,-82718.33759,-29692.1849,1.0,DS34,130.42214764584745
4175.650291,-279284.5712,-82744.94188,-29707.33975,1.0,DS34,130.42214764584745
4176.650291,-279335.8544,-82771.5411,-29722.49274,1.0,DS34,130.42214764584745
4177.650291,-279387.122,-82798.13524,-29737.64386,1.0,DS34,130.42214764584745
4178.650291,-279438.3739,-82824.7243,-29752.79312,1.0,DS34,130.42214764584745
4179.650291,-279489.6103,-82851.30828,-29767.94052,1.0,DS34,130.42214764584745
4180.650291,-279540.831,-82877.88719,-29783.08605,1.0,DS34,130.42214764584745
4181.650291,-279592.0362,-82904.46103,-29798.22973,1.0,DS34,130.42214764584745
4182.650291,-279643.2258,-82931.02979,-29813.37154,1.0,DS34,130.42214764584745
4183.650291,-279694.3999,-82957.59348,-29828.51149,1.0,DS34,130.42214764584745
4184.650291,-279745.5584,-82984.1521,-29843.64957,1.0,DS34,130.42214764584745
4185.650291,-279796.7013,-83010.70566,-29858.7858,1.0,DS34,130.42214764584745
4186.650291,-279847.8286,-83037.25414,-29873.92016,1.0,DS34,130.42214764584745
4187.650291,-279898.9405,-83063.79755,-29889.05265,1.0,DS34,130.42214764584745
4188.650291,-279950.0368,-83090.3359,-29904.18329,1.0,DS34,130.42214764584745
4189.650291,-280001.1175,-83116.86918,-29919.31206,1.0,DS34,130.42214764584745
4190.650291,-280052.1827,-83143.39739,-29934.43897,1.0,DS34,130.42214764584745
4191.650291,-280103.2325,-83169.92055,-29949.56402,1.0,DS34,130.42214764584745
4192.650291,-280154.2667,-83196.43863,-29964.68721,1.0,DS34,130.42214764584745
4193.650291,-280205.2854,-83222.95166,-29979.80853,1.0,DS34,130.42214764584745
4194.650291,-280256.2886,-83249.45963,-29994.92799,1.0,DS34,130.42214764584745
4195.650291,-280307.2763,-83275.96253,-30010.04559,1.0,DS34,130.42214764584745
4196.650291,-280358.2485,-83302.46038,-30025.16132,1.0,DS34,130.42214764584745
4197.650291,-280409.2053,-83328.95316,-30040.2752,1.0,DS34,130.42214764584745
4198.650291,-280460.1466,-83355.4409,-30055.38721,1.0,DS34,130.42214764584745
4199.650291,-280511.0724,-83381.92357,-30070.49736,1.0,DS34,130.42214764584745
4200.650291,-280561.9828,-83408.40119,-30085.60564,1.0,DS34,130.42214764584745
4201.650291,-280612.8777,-83434.87375,-30100.71206,1.0,DS34,130.42214764584745
4202.650291,-280663.7572,-83461.34127,-30115.81662,1.0,DS34,130.42214764584745
4203.650291,-280714.6212,-83487.80373,-30130.91932,1.0,DS34,130.42214764584745
